ARMA_MAT_TXT_FC016
5 5
 (1.8886268898336192e-01,-3.8284362390080658e-02) (3.1138193256849150e-01,-6.3120242607717966e-02) (3.9982231571529153e-01,-8.1047995815806406e-02) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00)
 (2.1836216916500595e-01,0.0000000000000000e+00) (3.6001835301856494e-01,0.0000000000000000e+00) (4.6227271574989726e-01,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00)
 (1.8886268898336192e-01,3.8284362390080658e-02) (3.1138193256849150e-01,6.3120242607717966e-02) (3.9982231571529153e-01,8.1047995815806406e-02) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00)
 (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00)
 (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00) (0.0000000000000000e+00,0.0000000000000000e+00)
